(u'consumerreports.org', 'coonsumerreports.org.', 'coonsumerreports.org', u'typo', '216.157.88.22')
(u'consumerreports.org', 'consumerrerorts.org.', 'consumerrerorts.org', u'bits', '37.48.65.136')
(u'consumerreports.org', 'consumerrepprts.org.', 'consumerrepprts.org', u'typo', '216.157.88.27')
(u'consumerreports.org', 'consumwerreports.org.', 'consumwerreports.org', u'typo', '54.72.9.51')
(u'consumerreports.org', 'consumer-reports.org.', 'consumer-reports.org', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumnerreports.org.', 'consumnerreports.org', u'typo', '37.48.65.145')
(u'consumerreports.org', 'coonsumerreports.org.', 'coonsumerreports.org', u'typo', '37.48.65.136')
(u'consumerreports.org', 'brayscarff-consumerreports.com.', 'brayscarff-consumerreports.com', 'combo', '184.168.221.95')
(u'consumerreports.org', 'c0nsumerreports.com.', 'c0nsumerreports.com', u'homo', '72.52.10.14')
(u'consumerreports.org', 'consuumerreports.org.', 'consuumerreports.org', u'typo', '185.53.178.6')
(u'consumerreports.org', 'onsumerreports.org.', 'onsumerreports.org', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerresports.com.', 'consumerresports.com', u'typo', '208.73.211.165')
(u'consumerreports.org', 'consumerreport.asia.', 'consumerreport.asia', u'typo', '98.137.236.150')
(u'consumerreports.org', 'consumerrerorts.org.', 'consumerrerorts.org', u'bits', '216.157.88.23')
